County,Jurisdiction,Target_ResPPD_2013,Annual_ResPPD_2013,Target_EmpPPD_2013,Annual_EmpPPD_2013,Diversity_Index,Voter_Registration_Rate,Rep_Dem_Ratio,Major_Minor_Crime_Ratio,Percent_Violent,TotCrime/1000People,Crime_Index,HH_Income_Ratio,Fam_Income_Ratio,gMean_Income_Index,PerCapitaIncome_Index,Travel_Time_Index,gMedian_Income_Index,MF_MedianEarnings_Index,Solar_ResUnits/Person,Solar_ResUnits/HH
Orange,Brea,11.5,10.3,10.1,9.3,0.5335670673239192,0.5526195203910188,1.668716620812429,0.026413536937680563,2.573381584238038,63.311440354360776,0.13429642705788855,0.24118589743589744,0.12789755227751662,0.4757065151144505,0.5988551031061371,0.696246537735006,0.7304834513292401,0.6833626234203026,0.007484343974339392,0.028353746745105605
Contra Costa,Brentwood,5.8,3.2,35.0,18.1,0.5180817384992875,0.5044968046463744,0.758068866313045,0.0365803534730785,3.528945281522601,48.988947378644546,0.10459422669752695,0.15217167027751985,0.08782228360957643,0.533606627050548,0.5892038625041625,0.8828474886095354,0.7415105352285973,0.7012923527236875,0.004137448767506459,0.016126589945487584
San Mateo,Brisbane,16.9,7.0,7.9,5.2,0.6120690087722609,0.5541802895843064,0.2308282208588957,0.025380710659898477,2.4752475247524752,47.17421765530126,1.2312651162360517,0.23100303951367782,0.031746031746031744,0.4742915569609329,0.6764410257055744,0.5863790455656948,0.7159704568086499,0.7274129687841572,0.002335357309668379,0.00940733772342427
Santa Barbara,Buellton,7.7,4.2,18.6,7.7,0.33289380024971704,0.5294117647058824,1.2367491166077738,,,,,0.4535175879396985,0.1848617176128093,0.38019299370242626,0.560650137380255,0.6471093667198116,0.6502456139252049,0.667765137578682,0.002071251035625518,0.007955449482895784
Orange,Buena Park,6.3,4.3,17.4,11.6,0.7422728431961427,0.39756612442567985,0.8467897271268058,0.05101569713758079,4.85394245552383,56.537936172854835,0.06834798528494604,0.3622409073132577,0.29900407424173836,0.48519319927430865,0.4979245934852638,0.6863454693317009,0.6861710767152599,0.6231076362007815,0.0032782813858189493,0.013818372153886416
Los Angeles,Burbank,7.6,4.0,6.1,3.0,0.4588100607879523,0.49109734855815756,0.5870476020681048,0.03514180024660912,3.394877903513996,48.74201664408748,0.051851637537726925,0.4317304510863571,0.22955882352941176,0.48404892017651663,0.59028284318428,0.5911010059430607,0.692226324455794,0.6634458206354108,,
San Mateo,Burlingame,8.3,5.5,6.6,4.4,0.5235724109352985,0.5476289661875998,0.4534731323722149,0.027715355805243445,2.696793002915452,47.62896618759981,0.1838224503358043,0.23254446567690726,0.11691236691236691,0.5383975694627272,0.7277903567051499,0.6449693315828268,0.7567036445949202,0.7502276842500538,0.0037145039227938622,0.014896282890157316
Los Angeles,Calabasas,17.2,10.0,29.0,16.5,0.29287180116023703,0.6538728423974326,0.7031035009937319,0.0315955766192733,3.0627871362940278,28.319888975626682,0.2334481911716868,0.13428710778735164,0.08126587224067201,0.5700081313473829,0.7687183150228251,0.7287056572406659,0.8144089789149063,0.7737257634341576,0.01309740654002949,0.04732800501488795
Kern,California City,3.7,2.7,49.6,26.1,0.5396580905071062,0.3661473087818697,1.1101992966002345,0.0636896046852123,5.987611837577426,102.90368271954674,0.3974876635036624,0.865615141955836,0.8158682634730539,0.46638641815461207,0.48281361464304967,0.7541434123501264,0.637719356266971,0.644886605427167,0.008144475920679886,0.03969623748705557
Riverside,Calimesa,4.8,3.7,17.3,20.6,0.2537880621452391,0.504251808605153,1.689834926151173,0.04242424242424243,4.069767441860465,43.660362990227185,0.686251649217673,0.8747390396659708,0.35351089588377727,0.4460363622913481,0.5046803243685177,0.7342507917668316,0.6063369081000753,0.6434282240925016,0.007361340271608072,0.02761904761904762
Ventura,Camarillo,7.7,4.2,14.1,8.7,0.4262518706786601,0.6097759236821522,1.3033613445378152,0.03217276333186426,3.116994022203245,35.91969448321345,0.08195768950487484,0.20723071188967573,0.100501138952164,0.5280736458222743,0.6278476951529579,0.529136303291043,0.7337751959728559,0.6829322685740576,0.010644008527476573,0.04075400786892947
Santa Clara,Campbell,5.2,4.1,8.3,7.0,0.5389284663141813,0.5300261760146382,0.5363587827015484,0.03379024545744342,3.268578476719087,82.41632570078019,0.13635422514372383,0.21697709269963605,0.11541440743609604,0.49555629016987973,0.665190575001479,0.567099308822715,0.7590554260704374,0.7097003847513909,0.007242877836793819,0.02942391079909147
Riverside,Canyon Lake,4.8,3.3,43.0,32.9,0.18954011639119983,0.5435091373922925,2.8720626631853787,0.009554140127388535,0.9463722397476341,30.016096960515103,0.4824010249005552,0.20418006430868169,0.121529919802591,0.5699340057555784,0.5954219659416434,0.9174459446645832,0.703879944193288,0.6726004951571566,0.03190985702111542,0.11038322961021946
Santa Cruz,Capitola,6.3,4.3,8.1,5.7,0.34491731167137374,0.5462794918330308,0.3168752113628678,0.03161397670549085,3.064516129032258,125.02520669489816,0.5374717847640978,0.4195121951219512,0.23909395973154363,0.44918752440457665,0.6116108305195389,0.6319615301124711,0.6744726731450142,0.6857698314495735,0.003327283726557774,0.014435695538057743
San Diego,Carlsbad,8.4,6.5,13.1,10.9,0.3101678144081108,0.6318737657602916,1.4793645682391456,0.052870813397129186,5.0215860031810955,41.78376120309889,0.052605064037653464,0.2827142669641685,0.18628770041484471,0.5369531194520074,0.6567797049461471,0.6680885686300368,0.7429945999543925,0.7182698937089289,0.008316876803888805,0.03132151029748284
Monterey,Carmel-by-the-Sea,15.9,7.6,23.2,12.1,0.13299979990304123,0.7229983879634605,0.835032437442076,0.04285714285714286,4.109589041095891,58.839333691563674,1.4660454069226785,0.442257217847769,0.12,,0.6739125952178786,0.5132309831829487,0.6980070719911482,0.7089901467147482,0.024717893605588393,0.09028459273797841
Santa Barbara,Carpinteria,8.7,4.3,21.6,9.7,0.4444470411946254,0.5025306748466257,0.5487447016628627,0.040229885057471264,3.867403314917127,41.64110429447853,0.4152120123377284,0.37005395683453235,0.21774193548387097,0.5115415045589492,0.6066966608590619,0.5265153599112197,0.6900771139505202,0.6394380831935249,0.005444785276073619,0.022604266157274754
Los Angeles,Carson,19.3,14.4,37.3,25.1,0.8003161733987734,0.5813616241795145,0.24131063882751969,0.08867213478164487,8.144980655670944,53.54689578472207,0.06369788009769485,0.30915371329879104,0.2147332447313461,0.47213295712557635,0.4994544780365358,0.627560309822235,0.6907861761077222,0.617016201221459,0.0010685391543275836,0.004728360513364856
Riverside,Cathedral City,6.9,4.1,31.7,24.4,0.5373372657775879,0.35951171875,0.7692214700193424,0.06660706303084488,6.244761106454317,46.6015625,0.11042605301760271,1.0310457516339868,0.7383268482490273,0.4150911903920354,0.45208646435195204,0.47720496479839514,0.6066984961838564,0.5495873608609616,0.01376953125,0.06376628075253256
Los Angeles,Cerritos,6.2,4.0,8.6,5.9,0.8637300652509712,0.6494973593523786,0.7135582431572247,0.022714681440443214,2.221018418201517,75.28394608592811,0.10676056028737357,0.1489667366559841,0.10360687484870491,0.5474658549863636,0.5946994176171241,0.7174546538465548,0.7329838735600711,0.6846137596415278,0.005322077445402826,0.019543242231374016
Butte,Chico,6.2,4.6,11.4,10.2,0.340152011078959,0.5511272001577964,0.7498020585906572,0.05771086662806408,5.456204379562044,63.58267488136262,0.06519095848197676,1.0464108256686753,0.5220642134584372,0.4442971582816357,0.5044435760229166,0.381083813387122,0.6137146915967038,0.6135816044806094,0.009374963741631569,0.04630637858903089
San Bernardino,Chino,9.4,5.2,17.4,11.2,0.6285480709786067,0.40749907031019583,0.9342359767891683,0.06304985337243402,5.931034482758621,55.781388251285534,0.07194317771291443,0.2948092059380293,0.2039125431530495,0.4673254412598461,0.5005932982912172,0.7699291289246037,0.704132028479333,0.636994242789019,0.006078247823243527,0.027987718469532356
San Bernardino,Chino Hills,3.7,2.6,38.4,16.2,0.708852602240635,0.501156432572628,1.278778651780428,0.030912659470068694,2.9985721085197525,28.08861081030495,0.07114099898468813,0.1311486672162682,0.08442413445898846,0.5238043593873781,0.6001039240530834,0.825981858318592,0.7543776000201904,0.7073580065837036,0.008128450915119186,0.03146672187144188
Madera,Chowchilla,5.0,2.7,53.7,14.0,0.5713075051135947,0.21634615384615385,1.4853896103896105,0.0889132821075741,8.165322580645162,52.99145299145299,0.3134046732837055,1.3113311331133113,1.1466666666666667,0.4547591131346851,0.34486960140524675,0.5547175502685042,0.5822997002537276,0.5880705872819547,0.0033653846153846156,0.02267818574514039
San Diego,Chula Vista,5.3,3.5,22.8,14.9,0.653232089905667,0.46396300365699666,0.6510726614286622,0.05611619353013298,5.313448830148241,45.90924744584201,0.022798071594927843,0.4264701431554735,0.2830832433937959,0.4791313011625985,0.5137809232039116,0.6363297821509876,0.6622623561409401,0.6369138555473071,0.003087128355663425,0.012675060597899274
Los Angeles,Claremont,5.3,3.6,13.8,9.0,0.4895007455968232,0.6437610948863312,0.6746544695237148,0.02063580591187953,2.021857923497268,52.39649544751761,0.14949640598436223,0.2298618655905634,0.11301044634377967,0.5378161294583536,0.6136726942433098,0.6492415772136004,0.7355642588183071,0.7232250121538916,0.013027543950065853,0.05741324921135647
Contra Costa,Clayton,4.1,3.0,39.2,26.9,0.27244613690209696,0.6612829219051115,0.9981851179673321,0.009900990099009901,0.9803921568627451,18.720748829953198,0.46783878275546253,0.09753557792433183,0.04982483456597898,0.6401082025264497,0.7045472539829754,0.7903332716371662,0.7998812165167166,0.7786939120396728,0.014682940258786822,0.04987531172069826
Lake,Clearlake,4.3,2.5,22.6,13.8,0.43414899650631533,0.3860983606557377,0.4045368620037807,0.08973438621679827,8.234519104084322,99.54098360655738,0.3879133458606017,6.1389891696750905,3.388753056234719,0.38551508486747466,0.39919009913975495,0.49687966188182486,0.4843467972628157,0.5493197304758846,0.0022295081967213114,0.00994733762434172
Fresno,Clovis,4.7,3.0,15.5,10.9,0.48333147629507467,0.5660089301586305,1.6842373312961547,0.02653958944281525,2.5853449507213253,73.20847842226893,0.05524914435856252,0.4246273953158268,0.2633935976115442,0.4852050425650221,0.5413739144397665,0.4800566033432433,0.664711010574827,0.6579013878050888,0.018309962250734595,0.07170939470882136
Riverside,Coachella,5.7,2.5,24.6,18.0,0.5464485651009219,0.23980444182389937,0.3129047543831938,0.04292469989086941,4.115800488315312,70.43533805031447,0.13333519796952087,1.4711263579188107,1.6165364583333333,0.4040803457576986,0.3185505211123529,0.5078313249717502,0.5473299531758207,0.5142404090293315,,
Fresno,Coalinga,3.8,2.8,24.3,17.0,0.5755925114118524,0.34252615844544093,0.8742279618192027,0.1334012219959267,11.769991015274034,83.18385650224215,0.46803841541128954,0.8861209964412812,0.6225165562913907,0.46829639939939516,0.4374993773324135,0.43880595257696786,0.6157149577608886,0.6133891043939088,0.0023168908819133035,0.010756419153365717
Placer,Colfax,8.4,3.3,24.2,12.4,0.19399595522774993,0.45084055017829855,1.4504132231404958,,,,,0.8292682926829268,0.413953488372093,,0.5335195628900081,0.6186569472574719,0.6223488506102931,0.6399788992382204,0.032603158430973,0.12673267326732673
San Mateo,Colma,37.1,9.8,12.5,3.7,0.7712028659119898,0.3521205357142857,0.18699186991869918,0.009140767824497258,0.9057971014492754,308.0357142857143,2.8508346273291925,0.13694267515923567,0.10699588477366255,0.5102258715627936,0.5705028391082976,0.6208955639043492,0.7657543390159511,0.6343378815883237,0.002232142857142857,0.009456264775413711
San Bernardino,Colton,7.7,4.0,22.1,11.8,0.6746581651751147,0.38232925566591247,0.4958710976837865,0.041569842499354505,3.9910758552305405,77.34785443110788,0.1037362957104897,1.4240837696335078,1.222841225626741,0.43226589699406864,0.3887142501089956,0.6471093667198116,0.5757023297610218,0.5638664369561435,0.0008820032979253748,0.003918228279386712
Colusa,Colusa,7.5,4.4,18.9,9.7,0.4975714558062848,,,,,,,0.7054263565891473,0.45494505494505494,,0.4968516339118279,0.43880595257696786,0.6383251661366588,0.5724185552292209,0.005024284039524368,0.019933554817275746
Los Angeles,Commerce,49.7,27.8,13.9,8.2,0.5603031926256903,0.49177259611635343,0.1615897191813422,0.04631696428571429,4.426666666666667,146.22163300319738,0.4263172944448777,0.9616182572614108,0.8939393939393939,0.40876722994934195,0.39571747470169566,0.6297650720718208,0.5717321177002663,0.5565090302671162,0.00046790922561023164,0.0022148394241417496
Los Angeles,Compton,5.8,4.8,23.8,20.2,0.692955953203336,0.4403400549479032,0.0887783629152851,0.24281524926686218,19.5375176970269,65.90638121403764,0.07291681879755468,1.3381309148264984,1.0672213707028684,0.42766083145423905,0.3529425758626388,0.6534827516921498,0.5651369168756167,0.5372019351628607,0.0008190347830594578,0.004101126511965945
